"Site","Site_old","County","Country","Lon","Lat","Ind","Het_outside_ROH","Het_inc_ROH","Segments_in_ROH_%","Avg_length_of_ROH","Ho_variants","nightlight","broadleaf_woodland","all_woodland","arable","urban","woodland_dist","bio12","bio5","cmi"
"DE1","ARL","Devon","England",-3.987,51.147,"ARL01",0.0023655,0.0023403,0.237756,1666670,0.119216915063137,11.1078008344804,15.5833333333333,18,3.66666666666667,0.833333333333333,122.096409259808,1460.59997558594,17.3500003814697,49
"DE1","ARL","Devon","England",-3.987,51.147,"ARL02",0.0022016,0.0022075,0.237756,1666670,0.119812404799444,11.1078008344804,15.5833333333333,18,3.66666666666667,0.833333333333333,122.096409259808,1460.59997558594,17.3500003814697,49
"DE1","ARL","Devon","England",-3.987,51.147,"ARL03",0.002228,0.0022535,0.237756,1666670,0.131391348707015,11.1078008344804,15.5833333333333,18,3.66666666666667,0.833333333333333,122.096409259808,1460.59997558594,17.3500003814697,49
"DE1","ARL","Devon","England",-3.987,51.147,"ARL04",0.0022912,0.0022852,0.190295,1333330,0.133356416129548,11.1078008344804,15.5833333333333,18,3.66666666666667,0.833333333333333,122.096409259808,1460.59997558594,17.3500003814697,49
"DE1","ARL","Devon","England",-3.987,51.147,"ARL05",0.0022426,0.0022098,0.237756,1666670,0.152883735123589,11.1078008344804,15.5833333333333,18,3.66666666666667,0.833333333333333,122.096409259808,1460.59997558594,17.3500003814697,49
"DE1","ARL","Devon","England",-3.987,51.147,"ARL06",0.0022338,0.0022299,0.237756,1666670,0.152653487276754,11.1078008344804,15.5833333333333,18,3.66666666666667,0.833333333333333,122.096409259808,1460.59997558594,17.3500003814697,49
"DE1","ARL","Devon","England",-3.987,51.147,"ARL07",0.0021883,0.0021671,0.237756,1666670,0.114776932635978,11.1078008344804,15.5833333333333,18,3.66666666666667,0.833333333333333,122.096409259808,1460.59997558594,17.3500003814697,49
"DE1","ARL","Devon","England",-3.987,51.147,"ARL08",0.0022113,0.0021993,0.237756,1666670,0.109660246941108,11.1078008344804,15.5833333333333,18,3.66666666666667,0.833333333333333,122.096409259808,1460.59997558594,17.3500003814697,49
"DE1","ARL","Devon","England",-3.987,51.147,"ARL09",0.0021592,0.0021377,0.237756,1666670,0.114729458917836,11.1078008344804,15.5833333333333,18,3.66666666666667,0.833333333333333,122.096409259808,1460.59997558594,17.3500003814697,49
"BR","ARN","Bristol","England",-2.565,51.442,"ARN01",0.0020898,0.0020834,0.237756,1666670,0.164651792089999,253.576257978167,5.33333333333333,5.33333333333333,0.0833333333333333,83.8333333333333,229.816382604631,866.5,20.5499992370605,13.8999996185303
"BR","ARN","Bristol","England",-2.565,51.442,"ARN02",0.002058,0.0020558,0.237756,1666670,0.135046360356399,253.576257978167,5.33333333333333,5.33333333333333,0.0833333333333333,83.8333333333333,229.816382604631,866.5,20.5499992370605,13.8999996185303
"BR","ARN","Bristol","England",-2.565,51.442,"ARN03",0.0022315,0.0022341,0.237756,1666670,0.121762074415365,253.576257978167,5.33333333333333,5.33333333333333,0.0833333333333333,83.8333333333333,229.816382604631,866.5,20.5499992370605,13.8999996185303
"BR","ARN","Bristol","England",-2.565,51.442,"ARN04",0.0017614,0.0017373,0.142789,1500000,0.0912163960606867,253.576257978167,5.33333333333333,5.33333333333333,0.0833333333333333,83.8333333333333,229.816382604631,866.5,20.5499992370605,13.8999996185303
"BR","ARN","Bristol","England",-2.565,51.442,"ARN05",0.0021639,0.0021577,0.237869,1666670,0.104886753217557,253.576257978167,5.33333333333333,5.33333333333333,0.0833333333333333,83.8333333333333,229.816382604631,866.5,20.5499992370605,13.8999996185303
"BR","ARN","Bristol","England",-2.565,51.442,"ARN06",0.0022976,0.0022879,0.237756,1666670,0.155521905658697,253.576257978167,5.33333333333333,5.33333333333333,0.0833333333333333,83.8333333333333,229.816382604631,866.5,20.5499992370605,13.8999996185303
"BR","ARN","Bristol","England",-2.565,51.442,"ARN07",0.0021291,0.0021557,0.237756,1666670,0.11162899091121,253.576257978167,5.33333333333333,5.33333333333333,0.0833333333333333,83.8333333333333,229.816382604631,866.5,20.5499992370605,13.8999996185303
"BR","ARN","Bristol","England",-2.565,51.442,"ARN08",0.0021467,0.0021303,0.237756,1666670,0.108980813528462,253.576257978167,5.33333333333333,5.33333333333333,0.0833333333333333,83.8333333333333,229.816382604631,866.5,20.5499992370605,13.8999996185303
"BR","ARN","Bristol","England",-2.565,51.442,"ARN09",0.0020461,0.0020287,0.237756,1666670,0.11944009946657,253.576257978167,5.33333333333333,5.33333333333333,0.0833333333333333,83.8333333333333,229.816382604631,866.5,20.5499992370605,13.8999996185303
"BR","ARN","Bristol","England",-2.565,51.442,"ARN10",0.0020709,0.0020744,0.237756,1666670,0.106587367930604,253.576257978167,5.33333333333333,5.33333333333333,0.0833333333333333,83.8333333333333,229.816382604631,866.5,20.5499992370605,13.8999996185303
"BR","ARN","Bristol","England",-2.565,51.442,"ARN11",0.0022019,0.0021947,0.237756,1666670,0.126418345705196,253.576257978167,5.33333333333333,5.33333333333333,0.0833333333333333,83.8333333333333,229.816382604631,866.5,20.5499992370605,13.8999996185303
"BR","ARN","Bristol","England",-2.565,51.442,"ARN12",0.0023464,0.0023569,0.237869,1666670,0.153978357733927,253.576257978167,5.33333333333333,5.33333333333333,0.0833333333333333,83.8333333333333,229.816382604631,866.5,20.5499992370605,13.8999996185303
"SO1","BAT","Somerset","England",-2.442,51.372,"BAT01",0.0022387,0.0022234,0.237869,1666670,0.110883206261386,24.6603728546493,7.84615384615385,7.92307692307692,43.3846153846154,3.46153846153846,86.9637897880405,912.099975585938,20.1499996185303,5.69999980926514
"SO1","BAT","Somerset","England",-2.442,51.372,"BAT02",0.0023993,0.0023847,0.237869,1666670,0.118377338695576,24.6603728546493,7.84615384615385,7.92307692307692,43.3846153846154,3.46153846153846,86.9637897880405,912.099975585938,20.1499996185303,5.69999980926514
"SO1","BAT","Somerset","England",-2.442,51.372,"BAT03",0.0023001,0.0022936,0.237756,1666670,0.141602648664028,24.6603728546493,7.84615384615385,7.92307692307692,43.3846153846154,3.46153846153846,86.9637897880405,912.099975585938,20.1499996185303,5.69999980926514
"SO1","BAT","Somerset","England",-2.442,51.372,"BAT04",0.0023726,0.0023671,0.237869,1666670,0.137261765849864,24.6603728546493,7.84615384615385,7.92307692307692,43.3846153846154,3.46153846153846,86.9637897880405,912.099975585938,20.1499996185303,5.69999980926514
"SO1","BAT","Somerset","England",-2.442,51.372,"BAT05",0.0023094,0.0022836,0.190204,1333330,0.132206785305443,24.6603728546493,7.84615384615385,7.92307692307692,43.3846153846154,3.46153846153846,86.9637897880405,912.099975585938,20.1499996185303,5.69999980926514
"SO1","BAT","Somerset","England",-2.442,51.372,"BAT06",0.0022948,0.0022946,0.237756,1666670,0.121373974271448,24.6603728546493,7.84615384615385,7.92307692307692,43.3846153846154,3.46153846153846,86.9637897880405,912.099975585938,20.1499996185303,5.69999980926514
"SO1","BAT","Somerset","England",-2.442,51.372,"BAT07",0.0022745,0.0022626,0.237756,1666670,0.102526002971768,24.6603728546493,7.84615384615385,7.92307692307692,43.3846153846154,3.46153846153846,86.9637897880405,912.099975585938,20.1499996185303,5.69999980926514
"SO1","BAT","Somerset","England",-2.442,51.372,"BAT08",0.0022912,0.0023079,0.190295,1333330,0.124476945495381,24.6603728546493,7.84615384615385,7.92307692307692,43.3846153846154,3.46153846153846,86.9637897880405,912.099975585938,20.1499996185303,5.69999980926514
"SO1","BAT","Somerset","England",-2.442,51.372,"BAT09",0.0022801,0.0022704,0.237756,1666670,0.104567004235981,24.6603728546493,7.84615384615385,7.92307692307692,43.3846153846154,3.46153846153846,86.9637897880405,912.099975585938,20.1499996185303,5.69999980926514
"SO1","BAT","Somerset","England",-2.442,51.372,"BAT10",0.0021364,0.0021449,0.237869,1666670,0.10675081169972,24.6603728546493,7.84615384615385,7.92307692307692,43.3846153846154,3.46153846153846,86.9637897880405,912.099975585938,20.1499996185303,5.69999980926514
"DE2","BRO","Devon","England",-3.543,50.337,"BRO01",0.0022306,0.0022218,0.190295,1333330,0.123217251469697,10.9695167030607,4.53846153846154,4.69230769230769,7.76923076923077,1.23076923076923,153.901727194853,1085.19995117188,18.0499992370605,1.20000004768372
"DE2","BRO","Devon","England",-3.543,50.337,"BRO02",0.0022081,0.0021994,0.142789,1e+06,0.117364447494852,10.9695167030607,4.53846153846154,4.69230769230769,7.76923076923077,1.23076923076923,153.901727194853,1085.19995117188,18.0499992370605,1.20000004768372
"DE2","BRO","Devon","England",-3.543,50.337,"BRO03",0.0022129,0.0022333,0.237756,1333330,0.127966733356871,10.9695167030607,4.53846153846154,4.69230769230769,7.76923076923077,1.23076923076923,153.901727194853,1085.19995117188,18.0499992370605,1.20000004768372
"DE2","BRO","Devon","England",-3.543,50.337,"BRO04",0.0022622,0.0022453,0.190204,1333330,0.140283073741356,10.9695167030607,4.53846153846154,4.69230769230769,7.76923076923077,1.23076923076923,153.901727194853,1085.19995117188,18.0499992370605,1.20000004768372
"DE2","BRO","Devon","England",-3.543,50.337,"BRO05",0.0022508,0.0022411,0.190386,1333330,0.0994584863335667,10.9695167030607,4.53846153846154,4.69230769230769,7.76923076923077,1.23076923076923,153.901727194853,1085.19995117188,18.0499992370605,1.20000004768372
"DE2","BRO","Devon","England",-3.543,50.337,"BRO06",0.0022459,0.0022429,0.237756,1666670,0.134867743927542,10.9695167030607,4.53846153846154,4.69230769230769,7.76923076923077,1.23076923076923,153.901727194853,1085.19995117188,18.0499992370605,1.20000004768372
"DE2","BRO","Devon","England",-3.543,50.337,"BRO07",0.0022578,0.0022431,0.142789,1500000,0.123244307299425,10.9695167030607,4.53846153846154,4.69230769230769,7.76923076923077,1.23076923076923,153.901727194853,1085.19995117188,18.0499992370605,1.20000004768372
"DE2","BRO","Devon","England",-3.543,50.337,"BRO08",0.0021682,0.0021305,0.237756,1500000,0.123605116328035,10.9695167030607,4.53846153846154,4.69230769230769,7.76923076923077,1.23076923076923,153.901727194853,1085.19995117188,18.0499992370605,1.20000004768372
"DE2","BRO","Devon","England",-3.543,50.337,"BRO11",0.0022393,0.0022311,0.237756,1666670,0.162924104615617,10.9695167030607,4.53846153846154,4.69230769230769,7.76923076923077,1.23076923076923,153.901727194853,1085.19995117188,18.0499992370605,1.20000004768372
"DE2","BRO","Devon","England",-3.543,50.337,"BRO12",0.0021606,0.0021553,0.237756,1666670,0.136025682182986,10.9695167030607,4.53846153846154,4.69230769230769,7.76923076923077,1.23076923076923,153.901727194853,1085.19995117188,18.0499992370605,1.20000004768372
"NW1","CAD","Gwynedd","Wales",-3.882,52.687,"CAD01",0.0020742,0.0020648,0.237869,1333330,0.119705958215115,11.5190587856553,5.38461538461539,14.9230769230769,0.153846153846154,0.307692307692308,166.812463494731,2288.60009765625,18.1499996185303,123.099998474121
"NW1","CAD","Gwynedd","Wales",-3.882,52.687,"CAD02",0.002038,0.0020444,0.237756,1333330,0.114763440442424,11.5190587856553,5.38461538461539,14.9230769230769,0.153846153846154,0.307692307692308,166.812463494731,2288.60009765625,18.1499996185303,123.099998474121
"NW1","CAD","Gwynedd","Wales",-3.882,52.687,"CAD03",0.0022238,0.0022121,0.237869,1666670,0.112045075454104,11.5190587856553,5.38461538461539,14.9230769230769,0.153846153846154,0.307692307692308,166.812463494731,2288.60009765625,18.1499996185303,123.099998474121
"NW1","CAD","Gwynedd","Wales",-3.882,52.687,"CAD04",0.0020594,0.0020443,0.237756,1666670,0.0967863032431925,11.5190587856553,5.38461538461539,14.9230769230769,0.153846153846154,0.307692307692308,166.812463494731,2288.60009765625,18.1499996185303,123.099998474121
"NW1","CAD","Gwynedd","Wales",-3.882,52.687,"CAD05",0.0021175,0.0021112,0.237756,1666670,0.107259053816204,11.5190587856553,5.38461538461539,14.9230769230769,0.153846153846154,0.307692307692308,166.812463494731,2288.60009765625,18.1499996185303,123.099998474121
"NW1","CAD","Gwynedd","Wales",-3.882,52.687,"CAD06",0.0020994,0.0021076,0.142789,1500000,0.0960053151731584,11.5190587856553,5.38461538461539,14.9230769230769,0.153846153846154,0.307692307692308,166.812463494731,2288.60009765625,18.1499996185303,123.099998474121
"NW1","CAD","Gwynedd","Wales",-3.882,52.687,"CAD07",0.0022099,0.0022126,0.237756,1666670,0.115576493006392,11.5190587856553,5.38461538461539,14.9230769230769,0.153846153846154,0.307692307692308,166.812463494731,2288.60009765625,18.1499996185303,123.099998474121
"NW1","CAD","Gwynedd","Wales",-3.882,52.687,"CAD08",0.0021161,0.0021322,0.237756,1666670,0.137293989182051,11.5190587856553,5.38461538461539,14.9230769230769,0.153846153846154,0.307692307692308,166.812463494731,2288.60009765625,18.1499996185303,123.099998474121
"NW1","CAD","Gwynedd","Wales",-3.882,52.687,"CAD09",0.0019971,0.0019824,0.237756,1666670,0.162898170059346,11.5190587856553,5.38461538461539,14.9230769230769,0.153846153846154,0.307692307692308,166.812463494731,2288.60009765625,18.1499996185303,123.099998474121
"NW1","CAD","Gwynedd","Wales",-3.882,52.687,"CAD10",0.0020489,0.0020606,0.237756,1666670,0.102959532917254,11.5190587856553,5.38461538461539,14.9230769230769,0.153846153846154,0.307692307692308,166.812463494731,2288.60009765625,18.1499996185303,123.099998474121
"NW1","CAD","Gwynedd","Wales",-3.882,52.687,"CAD11",0.0020653,0.0020278,0.237756,1666670,0.151818916734034,11.5190587856553,5.38461538461539,14.9230769230769,0.153846153846154,0.307692307692308,166.812463494731,2288.60009765625,18.1499996185303,123.099998474121
"NW1","CAD","Gwynedd","Wales",-3.882,52.687,"CAD12",0.0021917,0.0021957,0.190295,1333330,0.148920737350241,11.5190587856553,5.38461538461539,14.9230769230769,0.153846153846154,0.307692307692308,166.812463494731,2288.60009765625,18.1499996185303,123.099998474121
"HE","CAN","Herefordshire","England",-2.52,52.089,"CAN01",0.0022288,0.0022178,0.237756,1666670,0.134557735858936,13.6851358301499,8.27272727272727,8.45454545454546,51.3636363636364,1.90909090909091,380.731765797399,757.400024414062,20.4500007629395,-4.80000019073486
"HE","CAN","Herefordshire","England",-2.52,52.089,"CAN03",0.0022271,0.0022352,0.190295,1666670,0.14585632523163,13.6851358301499,8.27272727272727,8.45454545454546,51.3636363636364,1.90909090909091,380.731765797399,757.400024414062,20.4500007629395,-4.80000019073486
"HE","CAN","Herefordshire","England",-2.52,52.089,"CAN05",0.0023303,0.0023185,0.237756,1666670,0.127572233735035,13.6851358301499,8.27272727272727,8.45454545454546,51.3636363636364,1.90909090909091,380.731765797399,757.400024414062,20.4500007629395,-4.80000019073486
"HE","CAN","Herefordshire","England",-2.52,52.089,"CAN06",0.0023543,0.0023592,0.237756,1666670,0.143085222810203,13.6851358301499,8.27272727272727,8.45454545454546,51.3636363636364,1.90909090909091,380.731765797399,757.400024414062,20.4500007629395,-4.80000019073486
"HE","CAN","Herefordshire","England",-2.52,52.089,"CAN07",0.002281,0.0022803,0.237869,1666670,0.132196695411757,13.6851358301499,8.27272727272727,8.45454545454546,51.3636363636364,1.90909090909091,380.731765797399,757.400024414062,20.4500007629395,-4.80000019073486
"HE","CAN","Herefordshire","England",-2.52,52.089,"CAN08",0.0022671,0.0022529,0.237756,1666670,0.140776193944439,13.6851358301499,8.27272727272727,8.45454545454546,51.3636363636364,1.90909090909091,380.731765797399,757.400024414062,20.4500007629395,-4.80000019073486
"HE","CAN","Herefordshire","England",-2.52,52.089,"CAN11",0.0022268,0.0022032,0.237756,1666670,0.115643773339828,13.6851358301499,8.27272727272727,8.45454545454546,51.3636363636364,1.90909090909091,380.731765797399,757.400024414062,20.4500007629395,-4.80000019073486
"HE","CAN","Herefordshire","England",-2.52,52.089,"CAN12",0.0022322,0.0022437,0.237756,1666670,0.128415049213504,13.6851358301499,8.27272727272727,8.45454545454546,51.3636363636364,1.90909090909091,380.731765797399,757.400024414062,20.4500007629395,-4.80000019073486
"SO2","CAS","Somerset","England",-3.005,50.854,"CAS01",0.0023763,0.0023678,0.237756,1666670,0.166231057274258,13.1406655311584,14.9090909090909,16.9090909090909,14.6363636363636,0.818181818181818,252.003086800527,1056.30004882812,20.25,16.2000007629395
"SO2","CAS","Somerset","England",-3.005,50.854,"CAS02",0.0022806,0.0022794,0.237869,1666670,0.157960724109256,13.1406655311584,14.9090909090909,16.9090909090909,14.6363636363636,0.818181818181818,252.003086800527,1056.30004882812,20.25,16.2000007629395
"SO2","CAS","Somerset","England",-3.005,50.854,"CAS03",0.0022869,0.0022659,0.237756,1666670,0.121025160599572,13.1406655311584,14.9090909090909,16.9090909090909,14.6363636363636,0.818181818181818,252.003086800527,1056.30004882812,20.25,16.2000007629395
"SO2","CAS","Somerset","England",-3.005,50.854,"CAS05",0.0023064,0.0022933,0.237869,1666670,0.129922874416266,13.1406655311584,14.9090909090909,16.9090909090909,14.6363636363636,0.818181818181818,252.003086800527,1056.30004882812,20.25,16.2000007629395
"SO2","CAS","Somerset","England",-3.005,50.854,"CAS06",0.0023146,0.0023035,0.237756,1666670,0.137142708860431,13.1406655311584,14.9090909090909,16.9090909090909,14.6363636363636,0.818181818181818,252.003086800527,1056.30004882812,20.25,16.2000007629395
"SO2","CAS","Somerset","England",-3.005,50.854,"CAS07",0.0022986,0.0022951,0.237869,1666670,0.125018209749831,13.1406655311584,14.9090909090909,16.9090909090909,14.6363636363636,0.818181818181818,252.003086800527,1056.30004882812,20.25,16.2000007629395
"SO2","CAS","Somerset","England",-3.005,50.854,"CAS08",0.0023641,0.0023558,0.190386,1666670,0.134809271385511,13.1406655311584,14.9090909090909,16.9090909090909,14.6363636363636,0.818181818181818,252.003086800527,1056.30004882812,20.25,16.2000007629395
"SO2","CAS","Somerset","England",-3.005,50.854,"CAS09",0.002421,0.0024105,0.237869,1666670,0.144467357473134,13.1406655311584,14.9090909090909,16.9090909090909,14.6363636363636,0.818181818181818,252.003086800527,1056.30004882812,20.25,16.2000007629395
"SO2","CAS","Somerset","England",-3.005,50.854,"CAS10",0.002551,0.0025445,0.237869,1666670,0.124442135273037,13.1406655311584,14.9090909090909,16.9090909090909,14.6363636363636,0.818181818181818,252.003086800527,1056.30004882812,20.25,16.2000007629395
"SO2","CAS","Somerset","England",-3.005,50.854,"CAS11",0.0022943,0.0022747,0.237869,1666670,0.127933805394224,13.1406655311584,14.9090909090909,16.9090909090909,14.6363636363636,0.818181818181818,252.003086800527,1056.30004882812,20.25,16.2000007629395
"SO2","CAS","Somerset","England",-3.005,50.854,"CAS12",0.0023878,0.0023757,0.237756,1666670,0.172924457741212,13.1406655311584,14.9090909090909,16.9090909090909,14.6363636363636,0.818181818181818,252.003086800527,1056.30004882812,20.25,16.2000007629395
"SO3","CLA","Somerset","England",-2.651,51.441,"CLA01",0.0020776,0.002084,0.237756,1666670,0.100845581976051,117.339272654334,15.9230769230769,16.6153846153846,1.53846153846154,23.6923076923077,153.139950509363,1028.19995117188,20.1499996185303,15.3999996185303
"SO3","CLA","Somerset","England",-2.651,51.441,"CLA02",0.0019993,0.0020025,0.142857,1500000,0.085042741531407,117.339272654334,15.9230769230769,16.6153846153846,1.53846153846154,23.6923076923077,153.139950509363,1028.19995117188,20.1499996185303,15.3999996185303
"SO3","CLA","Somerset","England",-2.651,51.441,"CLA03",0.0019901,0.00198,0.237756,1333330,0.0846682619762533,117.339272654334,15.9230769230769,16.6153846153846,1.53846153846154,23.6923076923077,153.139950509363,1028.19995117188,20.1499996185303,15.3999996185303
"SO3","CLA","Somerset","England",-2.651,51.441,"CLA04",0.0019455,0.0019405,0.237869,2500000,0.0949355233772783,117.339272654334,15.9230769230769,16.6153846153846,1.53846153846154,23.6923076923077,153.139950509363,1028.19995117188,20.1499996185303,15.3999996185303
"SO3","CLA","Somerset","England",-2.651,51.441,"CLA05",0.0020288,0.0020235,0.237756,1666670,0.147026651395627,117.339272654334,15.9230769230769,16.6153846153846,1.53846153846154,23.6923076923077,153.139950509363,1028.19995117188,20.1499996185303,15.3999996185303
"SO3","CLA","Somerset","England",-2.651,51.441,"CLA06",0.0021073,0.0021124,0.237756,1666670,0.148860472311024,117.339272654334,15.9230769230769,16.6153846153846,1.53846153846154,23.6923076923077,153.139950509363,1028.19995117188,20.1499996185303,15.3999996185303
"SO3","CLA","Somerset","England",-2.651,51.441,"CLA07",0.0020654,0.0020888,0.237756,1666670,0.157367776473113,117.339272654334,15.9230769230769,16.6153846153846,1.53846153846154,23.6923076923077,153.139950509363,1028.19995117188,20.1499996185303,15.3999996185303
"SO3","CLA","Somerset","England",-2.651,51.441,"CLA08",0.0021032,0.0021206,0.237756,1333330,0.138365666953032,117.339272654334,15.9230769230769,16.6153846153846,1.53846153846154,23.6923076923077,153.139950509363,1028.19995117188,20.1499996185303,15.3999996185303
"SO3","CLA","Somerset","England",-2.651,51.441,"CLA09",0.0022313,0.0022285,0.237756,1666670,0.154361820762368,117.339272654334,15.9230769230769,16.6153846153846,1.53846153846154,23.6923076923077,153.139950509363,1028.19995117188,20.1499996185303,15.3999996185303
"SO3","CLA","Somerset","England",-2.651,51.441,"CLA10",0.0021247,0.0021166,0.237756,1666670,0.137542203856031,117.339272654334,15.9230769230769,16.6153846153846,1.53846153846154,23.6923076923077,153.139950509363,1028.19995117188,20.1499996185303,15.3999996185303
"SO3","CLA","Somerset","England",-2.651,51.441,"CLA11",0.0019446,0.0019634,0.190386,1333330,0.107346047378598,117.339272654334,15.9230769230769,16.6153846153846,1.53846153846154,23.6923076923077,153.139950509363,1028.19995117188,20.1499996185303,15.3999996185303
"SO3","CLA","Somerset","England",-2.651,51.441,"CLA12",0.0020525,0.0020485,0.237756,1666670,0.144114481910423,117.339272654334,15.9230769230769,16.6153846153846,1.53846153846154,23.6923076923077,153.139950509363,1028.19995117188,20.1499996185303,15.3999996185303
"NW2","CRA","Gwynedd","Wales",-4.087,53.021,"CRA01",0.0020889,0.0020939,0.237756,1666670,0.110144041671096,9.69077182657578,9.84615384615385,9.84615384615385,0.461538461538462,1,106.964640071973,1814.5,17.75,86.1999969482422
"NW2","CRA","Gwynedd","Wales",-4.087,53.021,"CRA02",0.0020351,0.0020284,0.237756,1666670,0.10314988353827,9.69077182657578,9.84615384615385,9.84615384615385,0.461538461538462,1,106.964640071973,1814.5,17.75,86.1999969482422
"NW2","CRA","Gwynedd","Wales",-4.087,53.021,"CRA03",0.0020877,0.0020845,0.237756,1666670,0.151314635185603,9.69077182657578,9.84615384615385,9.84615384615385,0.461538461538462,1,106.964640071973,1814.5,17.75,86.1999969482422
"NW2","CRA","Gwynedd","Wales",-4.087,53.021,"CRA04",0.0019439,0.0019344,0.237756,1666670,0.109761359921543,9.69077182657578,9.84615384615385,9.84615384615385,0.461538461538462,1,106.964640071973,1814.5,17.75,86.1999969482422
"NW2","CRA","Gwynedd","Wales",-4.087,53.021,"CRA05",0.0021544,0.0021192,0.237756,1666670,0.11599473402938,9.69077182657578,9.84615384615385,9.84615384615385,0.461538461538462,1,106.964640071973,1814.5,17.75,86.1999969482422
"NW2","CRA","Gwynedd","Wales",-4.087,53.021,"CRA06",0.0021034,0.0020974,0.237756,1666670,0.0991906978013729,9.69077182657578,9.84615384615385,9.84615384615385,0.461538461538462,1,106.964640071973,1814.5,17.75,86.1999969482422
"NW2","CRA","Gwynedd","Wales",-4.087,53.021,"CRA07",0.0020488,0.0020325,0.237869,1666670,0.0979754551144249,9.69077182657578,9.84615384615385,9.84615384615385,0.461538461538462,1,106.964640071973,1814.5,17.75,86.1999969482422
"NW2","CRA","Gwynedd","Wales",-4.087,53.021,"CRA08",0.0021469,0.0021626,0.237756,1666670,0.107318861238952,9.69077182657578,9.84615384615385,9.84615384615385,0.461538461538462,1,106.964640071973,1814.5,17.75,86.1999969482422
"NW2","CRA","Gwynedd","Wales",-4.087,53.021,"CRA09",0.0020291,0.0020326,0.237756,1666670,0.0921951770486248,9.69077182657578,9.84615384615385,9.84615384615385,0.461538461538462,1,106.964640071973,1814.5,17.75,86.1999969482422
"SO4","HEN","Somerset","England",-2.641,50.934,"HEN01",0.0023312,0.0023517,0.190295,1333330,0.159196524148353,177.910433525263,3.53846153846154,3.53846153846154,13.5384615384615,43.2307692307692,118.997136064198,908,20.4500007629395,12.1000003814697
"SO4","HEN","Somerset","England",-2.641,50.934,"HEN02",0.0023943,0.0023855,0.237756,1666670,0.171087084528746,177.910433525263,3.53846153846154,3.53846153846154,13.5384615384615,43.2307692307692,118.997136064198,908,20.4500007629395,12.1000003814697
"SO4","HEN","Somerset","England",-2.641,50.934,"HEN03",0.0023564,0.0023464,0.237756,1666670,0.162221012520414,177.910433525263,3.53846153846154,3.53846153846154,13.5384615384615,43.2307692307692,118.997136064198,908,20.4500007629395,12.1000003814697
"SO4","HEN","Somerset","England",-2.641,50.934,"HEN04",0.0023935,0.0023642,0.237756,1666670,0.154238538645499,177.910433525263,3.53846153846154,3.53846153846154,13.5384615384615,43.2307692307692,118.997136064198,908,20.4500007629395,12.1000003814697
"SO4","HEN","Somerset","England",-2.641,50.934,"HEN05",0.0022057,0.0021912,0.237756,1666670,0.114162085669188,177.910433525263,3.53846153846154,3.53846153846154,13.5384615384615,43.2307692307692,118.997136064198,908,20.4500007629395,12.1000003814697
"SO4","HEN","Somerset","England",-2.641,50.934,"HEN06",0.0021841,0.0021858,0.237756,1666670,0.10439430424676,177.910433525263,3.53846153846154,3.53846153846154,13.5384615384615,43.2307692307692,118.997136064198,908,20.4500007629395,12.1000003814697
